Seeking And Acuity,Received: Home,Received: OP,Received: M/S,Received: ICU,Received: Turned Away,Run Number,
Acuity 5,0,1408,0,0,0,13581,
Sought: Home,6564,0,0,0,0,13582,
Sought: OP,0,5015,0,0,0,13582,
Sought: IP,0,4999,0,0,0,13582,
Acuity 1,0,0,0,0,0,13582,
Acuity 2,6564,0,0,0,0,13582,
Acuity 3,0,5015,0,0,0,13582,
Acuity 4,0,3617,0,0,0,13582,
Acuity 5,0,1382,0,0,0,13582,
Sought: Home,6719,0,0,0,0,13583,
Sought: OP,0,5167,0,0,0,13583,
Sought: IP,0,5121,0,0,0,13583,
Acuity 1,0,0,0,0,0,13583,
Acuity 2,6719,0,0,0,0,13583,
Acuity 3,0,5167,0,0,0,13583,
Acuity 4,0,3746,0,0,0,13583,
Acuity 5,0,1375,0,0,0,13583,
Sought: Home,6823,0,0,0,0,13584,
Sought: OP,0,5115,0,0,0,13584,
Sought: IP,0,5136,0,0,0,13584,
Acuity 1,0,0,0,0,0,13584,
Acuity 2,6823,0,0,0,0,13584,
Acuity 3,0,5115,0,0,0,13584,
Acuity 4,0,3684,0,0,0,13584,
Acuity 5,0,1452,0,0,0,13584,
Sought: Home,6752,0,0,0,0,13585,
Sought: OP,0,5162,0,0,0,13585,
Sought: IP,0,5149,0,0,0,13585,
Acuity 1,0,0,0,0,0,13585,
Acuity 2,6752,0,0,0,0,13585,
Acuity 3,0,5162,0,0,0,13585,
Acuity 4,0,3704,0,0,0,13585,
Acuity 5,0,1445,0,0,0,13585,
Sought: Home,6744,0,0,0,0,13586,
Sought: OP,0,5181,0,0,0,13586,
Sought: IP,0,5127,0,0,0,13586,
Acuity 1,0,0,0,0,0,13586,
Acuity 2,6744,0,0,0,0,13586,
Acuity 3,0,5181,0,0,0,13586,
Acuity 4,0,3757,0,0,0,13586,
Acuity 5,0,1370,0,0,0,13586,
Sought: Home,6886,0,0,0,0,13587,
Sought: OP,0,5077,0,0,0,13587,
Sought: IP,0,4935,0,0,0,13587,
Acuity 1,0,0,0,0,0,13587,
Acuity 2,6886,0,0,0,0,13587,
Acuity 3,0,5077,0,0,0,13587,
Acuity 4,0,3602,0,0,0,13587,
Acuity 5,0,1333,0,0,0,13587,
Sought: Home,6788,0,0,0,0,13588,
Sought: OP,0,5098,0,0,0,13588,
Sought: IP,0,4951,0,0,0,13588,
Acuity 1,0,0,0,0,0,13588,
Acuity 2,6788,0,0,0,0,13588,
Acuity 3,0,5098,0,0,0,13588,
Acuity 4,0,3594,0,0,0,13588,
Acuity 5,0,1357,0,0,0,13588,
Sought: Home,6750,0,0,0,0,13589,
Sought: OP,0,5170,0,0,0,13589,
Sought: IP,0,5014,0,0,0,13589,
Acuity 1,0,0,0,0,0,13589,
Acuity 2,6750,0,0,0,0,13589,
Acuity 3,0,5170,0,0,0,13589,
Acuity 4,0,3610,0,0,0,13589,
Acuity 5,0,1404,0,0,0,13589,
Sought: Home,6642,0,0,0,0,13590,
Sought: OP,0,5156,0,0,0,13590,
Sought: IP,0,5152,0,0,0,13590,
Acuity 1,0,0,0,0,0,13590,
Acuity 2,6642,0,0,0,0,13590,
Acuity 3,0,5156,0,0,0,13590,
Acuity 4,0,3748,0,0,0,13590,
Acuity 5,0,1404,0,0,0,13590,
Sought: Home,6778,0,0,0,0,13591,
Sought: OP,0,5133,0,0,0,13591,
Sought: IP,0,5064,0,0,0,13591,
Acuity 1,0,0,0,0,0,13591,
Acuity 2,6778,0,0,0,0,13591,
Acuity 3,0,5133,0,0,0,13591,
Acuity 4,0,3656,0,0,0,13591,
Acuity 5,0,1408,0,0,0,13591,
Sought: Home,6564,0,0,0,0,13592,
Sought: OP,0,5015,0,0,0,13592,
Sought: IP,0,4999,0,0,0,13592,
Acuity 1,0,0,0,0,0,13592,
Acuity 2,6564,0,0,0,0,13592,
Acuity 3,0,5015,0,0,0,13592,
Acuity 4,0,3617,0,0,0,13592,
Acuity 5,0,1382,0,0,0,13592,
Sought: Home,6719,0,0,0,0,13593,
Sought: OP,0,5167,0,0,0,13593,
Sought: IP,0,5121,0,0,0,13593,
Acuity 1,0,0,0,0,0,13593,
Acuity 2,6719,0,0,0,0,13593,
Acuity 3,0,5167,0,0,0,13593,
Acuity 4,0,3746,0,0,0,13593,
Acuity 5,0,1375,0,0,0,13593,
Sought: Home,6823,0,0,0,0,13594,
Sought: OP,0,5115,0,0,0,13594,
Sought: IP,0,5136,0,0,0,13594,
Acuity 1,0,0,0,0,0,13594,
Acuity 2,6823,0,0,0,0,13594,
Acuity 3,0,5115,0,0,0,13594,
Acuity 4,0,3684,0,0,0,13594,
Acuity 5,0,1452,0,0,0,13594,
Sought: Home,6752,0,0,0,0,13595,
Sought: OP,0,5162,0,0,0,13595,
Sought: IP,0,5149,0,0,0,13595,
Acuity 1,0,0,0,0,0,13595,
Acuity 2,6752,0,0,0,0,13595,
Acuity 3,0,5162,0,0,0,13595,
Acuity 4,0,3704,0,0,0,13595,
Acuity 5,0,1445,0,0,0,13595,
Sought: Home,6744,0,0,0,0,13596,
Sought: OP,0,5181,0,0,0,13596,
Sought: IP,0,5127,0,0,0,13596,
Acuity 1,0,0,0,0,0,13596,
Acuity 2,6744,0,0,0,0,13596,
Acuity 3,0,5181,0,0,0,13596,
Acuity 4,0,3757,0,0,0,13596,
Acuity 5,0,1370,0,0,0,13596,
Sought: Home,6886,0,0,0,0,13597,
Sought: OP,0,5077,0,0,0,13597,
Sought: IP,0,4935,0,0,0,13597,
Acuity 1,0,0,0,0,0,13597,
Acuity 2,6886,0,0,0,0,13597,
Acuity 3,0,5077,0,0,0,13597,
Acuity 4,0,3602,0,0,0,13597,
Acuity 5,0,1333,0,0,0,13597,
Sought: Home,6788,0,0,0,0,13598,
Sought: OP,0,5098,0,0,0,13598,
Sought: IP,0,4951,0,0,0,13598,
Acuity 1,0,0,0,0,0,13598,
Acuity 2,6788,0,0,0,0,13598,
Acuity 3,0,5098,0,0,0,13598,
Acuity 4,0,3594,0,0,0,13598,
Acuity 5,0,1357,0,0,0,13598,
Sought: Home,6750,0,0,0,0,13599,
Sought: OP,0,5170,0,0,0,13599,
Sought: IP,0,5014,0,0,0,13599,
Acuity 1,0,0,0,0,0,13599,
Acuity 2,6750,0,0,0,0,13599,
Acuity 3,0,5170,0,0,0,13599,
Acuity 4,0,3610,0,0,0,13599,
Acuity 5,0,1404,0,0,0,13599,
Sought: Home,6642,0,0,0,0,13600,
Sought: OP,0,5156,0,0,0,13600,
Sought: IP,0,5152,0,0,0,13600,
Acuity 1,0,0,0,0,0,13600,
Acuity 2,6642,0,0,0,0,13600,
Acuity 3,0,5156,0,0,0,13600,
Acuity 4,0,3748,0,0,0,13600,
Acuity 5,0,1404,0,0,0,13600,
Sought: Home,6778,0,0,0,0,13601,
Sought: OP,0,5133,0,0,0,13601,
Sought: IP,0,5064,0,0,0,13601,
Acuity 1,0,0,0,0,0,13601,
Acuity 2,6778,0,0,0,0,13601,
Acuity 3,0,5133,0,0,0,13601,
Acuity 4,0,3656,0,0,0,13601,
Acuity 5,0,1408,0,0,0,13601,
Sought: Home,6564,0,0,0,0,13602,
Sought: OP,0,5015,0,0,0,13602,
Sought: IP,0,4999,0,0,0,13602,
Acuity 1,0,0,0,0,0,13602,
Acuity 2,6564,0,0,0,0,13602,
Acuity 3,0,5015,0,0,0,13602,
Acuity 4,0,3617,0,0,0,13602,
Acuity 5,0,1382,0,0,0,13602,
Sought: Home,6719,0,0,0,0,13603,
Sought: OP,0,5167,0,0,0,13603,
Sought: IP,0,5121,0,0,0,13603,
Acuity 1,0,0,0,0,0,13603,
Acuity 2,6719,0,0,0,0,13603,
Acuity 3,0,5167,0,0,0,13603,
Acuity 4,0,3746,0,0,0,13603,
Acuity 5,0,1375,0,0,0,13603,
Sought: Home,6823,0,0,0,0,13604,
Sought: OP,0,5115,0,0,0,13604,
Sought: IP,0,5136,0,0,0,13604,
Acuity 1,0,0,0,0,0,13604,
Acuity 2,6823,0,0,0,0,13604,
Acuity 3,0,5115,0,0,0,13604,
Acuity 4,0,3684,0,0,0,13604,
Acuity 5,0,1452,0,0,0,13604,
Sought: Home,6752,0,0,0,0,13605,
Sought: OP,0,5162,0,0,0,13605,
Sought: IP,0,5149,0,0,0,13605,
Acuity 1,0,0,0,0,0,13605,
Acuity 2,6752,0,0,0,0,13605,
Acuity 3,0,5162,0,0,0,13605,
Acuity 4,0,3704,0,0,0,13605,
Acuity 5,0,1445,0,0,0,13605,
Sought: Home,6744,0,0,0,0,13606,
Sought: OP,0,5181,0,0,0,13606,
Sought: IP,0,5127,0,0,0,13606,
Acuity 1,0,0,0,0,0,13606,
Acuity 2,6744,0,0,0,0,13606,
Acuity 3,0,5181,0,0,0,13606,
Acuity 4,0,3757,0,0,0,13606,
Acuity 5,0,1370,0,0,0,13606,
Sought: Home,6886,0,0,0,0,13607,
Sought: OP,0,5077,0,0,0,13607,
Sought: IP,0,4935,0,0,0,13607,
Acuity 1,0,0,0,0,0,13607,
Acuity 2,6886,0,0,0,0,13607,
Acuity 3,0,5077,0,0,0,13607,
Acuity 4,0,3602,0,0,0,13607,
Acuity 5,0,1333,0,0,0,13607,
Sought: Home,6788,0,0,0,0,13608,
Sought: OP,0,5098,0,0,0,13608,
Sought: IP,0,4951,0,0,0,13608,
Acuity 1,0,0,0,0,0,13608,
Acuity 2,6788,0,0,0,0,13608,
Acuity 3,0,5098,0,0,0,13608,
Acuity 4,0,3594,0,0,0,13608,
Acuity 5,0,1357,0,0,0,13608,
Sought: Home,6750,0,0,0,0,13609,
Sought: OP,0,5170,0,0,0,13609,
Sought: IP,0,5014,0,0,0,13609,
Acuity 1,0,0,0,0,0,13609,
Acuity 2,6750,0,0,0,0,13609,
Acuity 3,0,5170,0,0,0,13609,
Acuity 4,0,3610,0,0,0,13609,
Acuity 5,0,1404,0,0,0,13609,
Sought: Home,6642,0,0,0,0,13610,
Sought: OP,0,5156,0,0,0,13610,
Sought: IP,0,5152,0,0,0,13610,
Acuity 1,0,0,0,0,0,13610,
Acuity 2,6642,0,0,0,0,13610,
Acuity 3,0,5156,0,0,0,13610,
Acuity 4,0,3748,0,0,0,13610,
Acuity 5,0,1404,0,0,0,13610,
Sought: Home,6778,0,0,0,0,13611,
Sought: OP,0,5133,0,0,0,13611,
Sought: IP,0,5064,0,0,0,13611,
Acuity 1,0,0,0,0,0,13611,
Acuity 2,6778,0,0,0,0,13611,
Acuity 3,0,5133,0,0,0,13611,
Acuity 4,0,3656,0,0,0,13611,
Acuity 5,0,1408,0,0,0,13611,
Sought: Home,6564,0,0,0,0,13612,
Sought: OP,0,5015,0,0,0,13612,
Sought: IP,0,4999,0,0,0,13612,
Acuity 1,0,0,0,0,0,13612,
Acuity 2,6564,0,0,0,0,13612,
Acuity 3,0,5015,0,0,0,13612,
Acuity 4,0,3617,0,0,0,13612,
Acuity 5,0,1382,0,0,0,13612,
Sought: Home,6719,0,0,0,0,13613,
Sought: OP,0,5167,0,0,0,13613,
Sought: IP,0,5121,0,0,0,13613,
Acuity 1,0,0,0,0,0,13613,
Acuity 2,6719,0,0,0,0,13613,
Acuity 3,0,5167,0,0,0,13613,
Acuity 4,0,3746,0,0,0,13613,
Acuity 5,0,1375,0,0,0,13613,
Sought: Home,6823,0,0,0,0,13614,
Sought: OP,0,5115,0,0,0,13614,
Sought: IP,0,5136,0,0,0,13614,
Acuity 1,0,0,0,0,0,13614,
Acuity 2,6823,0,0,0,0,13614,
Acuity 3,0,5115,0,0,0,13614,
Acuity 4,0,3684,0,0,0,13614,
Acuity 5,0,1452,0,0,0,13614,
Sought: Home,6752,0,0,0,0,13615,
Sought: OP,0,5162,0,0,0,13615,
Sought: IP,0,5149,0,0,0,13615,
Acuity 1,0,0,0,0,0,13615,
Acuity 2,6752,0,0,0,0,13615,
Acuity 3,0,5162,0,0,0,13615,
Acuity 4,0,3704,0,0,0,13615,
Acuity 5,0,1445,0,0,0,13615,
Sought: Home,6744,0,0,0,0,13616,
Sought: OP,0,5181,0,0,0,13616,
Sought: IP,0,5127,0,0,0,13616,
Acuity 1,0,0,0,0,0,13616,
Acuity 2,6744,0,0,0,0,13616,
Acuity 3,0,5181,0,0,0,13616,
Acuity 4,0,3757,0,0,0,13616,
Acuity 5,0,1370,0,0,0,13616,
Sought: Home,6886,0,0,0,0,13617,
Sought: OP,0,5077,0,0,0,13617,
Sought: IP,0,4935,0,0,0,13617,
Acuity 1,0,0,0,0,0,13617,
Acuity 2,6886,0,0,0,0,13617,
Acuity 3,0,5077,0,0,0,13617,
Acuity 4,0,3602,0,0,0,13617,
Acuity 5,0,1333,0,0,0,13617,
Sought: Home,6788,0,0,0,0,13618,
Sought: OP,0,5098,0,0,0,13618,
Sought: IP,0,4951,0,0,0,13618,
Acuity 1,0,0,0,0,0,13618,
Acuity 2,6788,0,0,0,0,13618,
Acuity 3,0,5098,0,0,0,13618,
Acuity 4,0,3594,0,0,0,13618,
Acuity 5,0,1357,0,0,0,13618,
Sought: Home,6750,0,0,0,0,13619,
Sought: OP,0,5170,0,0,0,13619,
Sought: IP,0,5014,0,0,0,13619,
Acuity 1,0,0,0,0,0,13619,
Acuity 2,6750,0,0,0,0,13619,
Acuity 3,0,5170,0,0,0,13619,
Acuity 4,0,3610,0,0,0,13619,
Acuity 5,0,1404,0,0,0,13619,
Sought: Home,6642,0,0,0,0,13620,
Sought: OP,0,5156,0,0,0,13620,
Sought: IP,0,5152,0,0,0,13620,
Acuity 1,0,0,0,0,0,13620,
Acuity 2,6642,0,0,0,0,13620,
Acuity 3,0,5156,0,0,0,13620,
Acuity 4,0,3748,0,0,0,13620,
Acuity 5,0,1404,0,0,0,13620,
Sought: Home,6778,0,0,0,0,13621,
Sought: OP,0,5133,0,0,0,13621,
Sought: IP,0,5064,0,0,0,13621,
Acuity 1,0,0,0,0,0,13621,
Acuity 2,6778,0,0,0,0,13621,
Acuity 3,0,5133,0,0,0,13621,
Acuity 4,0,3656,0,0,0,13621,
Acuity 5,0,1408,0,0,0,13621,
Sought: Home,6564,0,0,0,0,13622,
Sought: OP,0,5015,0,0,0,13622,
Sought: IP,0,4999,0,0,0,13622,
Acuity 1,0,0,0,0,0,13622,
Acuity 2,6564,0,0,0,0,13622,
Acuity 3,0,5015,0,0,0,13622,
Acuity 4,0,3617,0,0,0,13622,
Acuity 5,0,1382,0,0,0,13622,
Sought: Home,6719,0,0,0,0,13623,
Sought: OP,0,5167,0,0,0,13623,
Sought: IP,0,5121,0,0,0,13623,
Acuity 1,0,0,0,0,0,13623,
Acuity 2,6719,0,0,0,0,13623,
Acuity 3,0,5167,0,0,0,13623,
Acuity 4,0,3746,0,0,0,13623,
Acuity 5,0,1375,0,0,0,13623,
Sought: Home,6823,0,0,0,0,13624,
Sought: OP,0,5115,0,0,0,13624,
Sought: IP,0,5136,0,0,0,13624,
Acuity 1,0,0,0,0,0,13624,
Acuity 2,6823,0,0,0,0,13624,
Acuity 3,0,5115,0,0,0,13624,
Acuity 4,0,3684,0,0,0,13624,
Acuity 5,0,1452,0,0,0,13624,
Sought: Home,6752,0,0,0,0,13625,
Sought: OP,0,5162,0,0,0,13625,
Sought: IP,0,5149,0,0,0,13625,
Acuity 1,0,0,0,0,0,13625,
Acuity 2,6752,0,0,0,0,13625,
Acuity 3,0,5162,0,0,0,13625,
Acuity 4,0,3704,0,0,0,13625,
Acuity 5,0,1445,0,0,0,13625,
Sought: Home,6744,0,0,0,0,13626,
Sought: OP,0,5181,0,0,0,13626,
Sought: IP,0,5127,0,0,0,13626,
Acuity 1,0,0,0,0,0,13626,
Acuity 2,6744,0,0,0,0,13626,
Acuity 3,0,5181,0,0,0,13626,
Acuity 4,0,3757,0,0,0,13626,
Acuity 5,0,1370,0,0,0,13626,
Sought: Home,6886,0,0,0,0,13627,
Sought: OP,0,5077,0,0,0,13627,
Sought: IP,0,4935,0,0,0,13627,
Acuity 1,0,0,0,0,0,13627,
Acuity 2,6886,0,0,0,0,13627,
Acuity 3,0,5077,0,0,0,13627,
Acuity 4,0,3602,0,0,0,13627,
Acuity 5,0,1333,0,0,0,13627,
Sought: Home,6788,0,0,0,0,13628,
Sought: OP,0,5098,0,0,0,13628,
Sought: IP,0,4951,0,0,0,13628,
Acuity 1,0,0,0,0,0,13628,
Acuity 2,6788,0,0,0,0,13628,
Acuity 3,0,5098,0,0,0,13628,
Acuity 4,0,3594,0,0,0,13628,
Acuity 5,0,1357,0,0,0,13628,
Sought: Home,6750,0,0,0,0,13629,
Sought: OP,0,5170,0,0,0,13629,
Sought: IP,0,5014,0,0,0,13629,
Acuity 1,0,0,0,0,0,13629,
Acuity 2,6750,0,0,0,0,13629,
Acuity 3,0,5170,0,0,0,13629,
Acuity 4,0,3610,0,0,0,13629,
Acuity 5,0,1404,0,0,0,13629,
Sought: Home,6642,0,0,0,0,13630,
Sought: OP,0,5156,0,0,0,13630,
Sought: IP,0,5152,0,0,0,13630,
Acuity 1,0,0,0,0,0,13630,
Acuity 2,6642,0,0,0,0,13630,
Acuity 3,0,5156,0,0,0,13630,
Acuity 4,0,3748,0,0,0,13630,
Acuity 5,0,1404,0,0,0,13630,
Sought: Home,6778,0,0,0,0,13631,
Sought: OP,0,5133,0,0,0,13631,
Sought: IP,0,5064,0,0,0,13631,
Acuity 1,0,0,0,0,0,13631,
Acuity 2,6778,0,0,0,0,13631,
Acuity 3,0,5133,0,0,0,13631,
Acuity 4,0,3656,0,0,0,13631,
Acuity 5,0,1408,0,0,0,13631,
Sought: Home,6564,0,0,0,0,13632,
Sought: OP,0,5015,0,0,0,13632,
Sought: IP,0,4999,0,0,0,13632,
Acuity 1,0,0,0,0,0,13632,
Acuity 2,6564,0,0,0,0,13632,
Acuity 3,0,5015,0,0,0,13632,
Acuity 4,0,3617,0,0,0,13632,
Acuity 5,0,1382,0,0,0,13632,
Sought: Home,6719,0,0,0,0,13633,
Sought: OP,0,5167,0,0,0,13633,
Sought: IP,0,5121,0,0,0,13633,
Acuity 1,0,0,0,0,0,13633,
Acuity 2,6719,0,0,0,0,13633,
Acuity 3,0,5167,0,0,0,13633,
Acuity 4,0,3746,0,0,0,13633,
Acuity 5,0,1375,0,0,0,13633,
Sought: Home,6823,0,0,0,0,13634,
Sought: OP,0,5115,0,0,0,13634,
Sought: IP,0,5136,0,0,0,13634,
Acuity 1,0,0,0,0,0,13634,
Acuity 2,6823,0,0,0,0,13634,
Acuity 3,0,5115,0,0,0,13634,
Acuity 4,0,3684,0,0,0,13634,
Acuity 5,0,1452,0,0,0,13634,
Sought: Home,6752,0,0,0,0,13635,
Sought: OP,0,5162,0,0,0,13635,
Sought: IP,0,5149,0,0,0,13635,
Acuity 1,0,0,0,0,0,13635,
Acuity 2,6752,0,0,0,0,13635,
Acuity 3,0,5162,0,0,0,13635,
Acuity 4,0,3704,0,0,0,13635,
Acuity 5,0,1445,0,0,0,13635,
Sought: Home,6744,0,0,0,0,13636,
Sought: OP,0,5181,0,0,0,13636,
Sought: IP,0,5127,0,0,0,13636,
Acuity 1,0,0,0,0,0,13636,
Acuity 2,6744,0,0,0,0,13636,
Acuity 3,0,5181,0,0,0,13636,
Acuity 4,0,3757,0,0,0,13636,
Acuity 5,0,1370,0,0,0,13636,
Sought: Home,6886,0,0,0,0,13637,
Sought: OP,0,5077,0,0,0,13637,
Sought: IP,0,4935,0,0,0,13637,
Acuity 1,0,0,0,0,0,13637,
Acuity 2,6886,0,0,0,0,13637,
Acuity 3,0,5077,0,0,0,13637,
Acuity 4,0,3602,0,0,0,13637,
Acuity 5,0,1333,0,0,0,13637,
Sought: Home,6788,0,0,0,0,13638,
Sought: OP,0,5098,0,0,0,13638,
Sought: IP,0,4951,0,0,0,13638,
Acuity 1,0,0,0,0,0,13638,
Acuity 2,6788,0,0,0,0,13638,
Acuity 3,0,5098,0,0,0,13638,
Acuity 4,0,3594,0,0,0,13638,
Acuity 5,0,1357,0,0,0,13638,
Sought: Home,6750,0,0,0,0,13639,
Sought: OP,0,5170,0,0,0,13639,
Sought: IP,0,5014,0,0,0,13639,
Acuity 1,0,0,0,0,0,13639,
Acuity 2,6750,0,0,0,0,13639,
Acuity 3,0,5170,0,0,0,13639,
Acuity 4,0,3610,0,0,0,13639,
Acuity 5,0,1404,0,0,0,13639,
Sought: Home,6642,0,0,0,0,13640,
Sought: OP,0,5156,0,0,0,13640,
Sought: IP,0,5152,0,0,0,13640,
Acuity 1,0,0,0,0,0,13640,
Acuity 2,6642,0,0,0,0,13640,
Acuity 3,0,5156,0,0,0,13640,
Acuity 4,0,3748,0,0,0,13640,
Acuity 5,0,1404,0,0,0,13640,
Sought: Home,6778,0,0,0,0,13641,
Sought: OP,0,5133,0,0,0,13641,
Sought: IP,0,5064,0,0,0,13641,
Acuity 1,0,0,0,0,0,13641,
Acuity 2,6778,0,0,0,0,13641,
Acuity 3,0,5133,0,0,0,13641,
Acuity 4,0,3656,0,0,0,13641,
Acuity 5,0,1408,0,0,0,13641,
Sought: Home,6564,0,0,0,0,13642,
Sought: OP,0,5015,0,0,0,13642,
Sought: IP,0,4999,0,0,0,13642,
Acuity 1,0,0,0,0,0,13642,
Acuity 2,6564,0,0,0,0,13642,
Acuity 3,0,5015,0,0,0,13642,
Acuity 4,0,3617,0,0,0,13642,
Acuity 5,0,1382,0,0,0,13642,
Sought: Home,6719,0,0,0,0,13643,
Sought: OP,0,5167,0,0,0,13643,
Sought: IP,0,5121,0,0,0,13643,
Acuity 1,0,0,0,0,0,13643,
Acuity 2,6719,0,0,0,0,13643,
Acuity 3,0,5167,0,0,0,13643,
Acuity 4,0,3746,0,0,0,13643,
Acuity 5,0,1375,0,0,0,13643,
Sought: Home,6823,0,0,0,0,13644,
Sought: OP,0,5115,0,0,0,13644,
Sought: IP,0,5136,0,0,0,13644,
Acuity 1,0,0,0,0,0,13644,
Acuity 2,6823,0,0,0,0,13644,
Acuity 3,0,5115,0,0,0,13644,
Acuity 4,0,3684,0,0,0,13644,
Acuity 5,0,1452,0,0,0,13644,
Sought: Home,6752,0,0,0,0,13645,
Sought: OP,0,5162,0,0,0,13645,
Sought: IP,0,5149,0,0,0,13645,
Acuity 1,0,0,0,0,0,13645,
Acuity 2,6752,0,0,0,0,13645,
Acuity 3,0,5162,0,0,0,13645,
Acuity 4,0,3704,0,0,0,13645,
Acuity 5,0,1445,0,0,0,13645,
Sought: Home,6744,0,0,0,0,13646,
Sought: OP,0,5181,0,0,0,13646,
Sought: IP,0,5127,0,0,0,13646,
Acuity 1,0,0,0,0,0,13646,
Acuity 2,6744,0,0,0,0,13646,
Acuity 3,0,5181,0,0,0,13646,
Acuity 4,0,3757,0,0,0,13646,
Acuity 5,0,1370,0,0,0,13646,
Sought: Home,6886,0,0,0,0,13647,
Sought: OP,0,5077,0,0,0,13647,
Sought: IP,0,4935,0,0,0,13647,
Acuity 1,0,0,0,0,0,13647,
Acuity 2,6886,0,0,0,0,13647,
Acuity 3,0,5077,0,0,0,13647,
Acuity 4,0,3602,0,0,0,13647,
Acuity 5,0,1333,0,0,0,13647,
Sought: Home,6788,0,0,0,0,13648,
Sought: OP,0,5098,0,0,0,13648,
Sought: IP,0,4951,0,0,0,13648,
Acuity 1,0,0,0,0,0,13648,
Acuity 2,6788,0,0,0,0,13648,
Acuity 3,0,5098,0,0,0,13648,
Acuity 4,0,3594,0,0,0,13648,
Acuity 5,0,1357,0,0,0,13648,
Sought: Home,6750,0,0,0,0,13649,
Sought: OP,0,5170,0,0,0,13649,
Sought: IP,0,5014,0,0,0,13649,
Acuity 1,0,0,0,0,0,13649,
Acuity 2,6750,0,0,0,0,13649,
Acuity 3,0,5170,0,0,0,13649,
Acuity 4,0,3610,0,0,0,13649,
Acuity 5,0,1404,0,0,0,13649,
Sought: Home,6642,0,0,0,0,13650,
Sought: OP,0,5156,0,0,0,13650,
Sought: IP,0,5152,0,0,0,13650,
Acuity 1,0,0,0,0,0,13650,
Acuity 2,6642,0,0,0,0,13650,
Acuity 3,0,5156,0,0,0,13650,
Acuity 4,0,3748,0,0,0,13650,
Acuity 5,0,1404,0,0,0,13650,
Sought: Home,6778,0,0,0,0,13651,
Sought: OP,0,5133,0,0,0,13651,
Sought: IP,0,5064,0,0,0,13651,
Acuity 1,0,0,0,0,0,13651,
Acuity 2,6778,0,0,0,0,13651,
Acuity 3,0,5133,0,0,0,13651,
Acuity 4,0,3656,0,0,0,13651,
Acuity 5,0,1408,0,0,0,13651,
Sought: Home,6564,0,0,0,0,13652,
Sought: OP,0,5015,0,0,0,13652,
Sought: IP,0,4999,0,0,0,13652,
Acuity 1,0,0,0,0,0,13652,
Acuity 2,6564,0,0,0,0,13652,
Acuity 3,0,5015,0,0,0,13652,
Acuity 4,0,3617,0,0,0,13652,
Acuity 5,0,1382,0,0,0,13652,
Sought: Home,6719,0,0,0,0,13653,
Sought: OP,0,5167,0,0,0,13653,
Sought: IP,0,5121,0,0,0,13653,
Acuity 1,0,0,0,0,0,13653,
Acuity 2,6719,0,0,0,0,13653,
Acuity 3,0,5167,0,0,0,13653,
Acuity 4,0,3746,0,0,0,13653,
Acuity 5,0,1375,0,0,0,13653,
Sought: Home,6823,0,0,0,0,13654,
Sought: OP,0,5115,0,0,0,13654,
Sought: IP,0,5136,0,0,0,13654,
Acuity 1,0,0,0,0,0,13654,
Acuity 2,6823,0,0,0,0,13654,
Acuity 3,0,5115,0,0,0,13654,
Acuity 4,0,3684,0,0,0,13654,
Acuity 5,0,1452,0,0,0,13654,
Sought: Home,6752,0,0,0,0,13655,
Sought: OP,0,5162,0,0,0,13655,
Sought: IP,0,5149,0,0,0,13655,
Acuity 1,0,0,0,0,0,13655,
Acuity 2,6752,0,0,0,0,13655,
Acuity 3,0,5162,0,0,0,13655,
Acuity 4,0,3704,0,0,0,13655,
Acuity 5,0,1445,0,0,0,13655,
Sought: Home,6744,0,0,0,0,13656,
Sought: OP,0,5181,0,0,0,13656,
Sought: IP,0,5127,0,0,0,13656,
Acuity 1,0,0,0,0,0,13656,
Acuity 2,6744,0,0,0,0,13656,
Acuity 3,0,5181,0,0,0,13656,
Acuity 4,0,3757,0,0,0,13656,
Acuity 5,0,1370,0,0,0,13656,
Sought: Home,6886,0,0,0,0,13657,
Sought: OP,0,5077,0,0,0,13657,
Sought: IP,0,4935,0,0,0,13657,
Acuity 1,0,0,0,0,0,13657,
Acuity 2,6886,0,0,0,0,13657,
Acuity 3,0,5077,0,0,0,13657,
Acuity 4,0,3602,0,0,0,13657,
Acuity 5,0,1333,0,0,0,13657,
Sought: Home,6788,0,0,0,0,13658,
Sought: OP,0,5098,0,0,0,13658,
Sought: IP,0,4951,0,0,0,13658,
Acuity 1,0,0,0,0,0,13658,
Acuity 2,6788,0,0,0,0,13658,
Acuity 3,0,5098,0,0,0,13658,
Acuity 4,0,3594,0,0,0,13658,
Acuity 5,0,1357,0,0,0,13658,
Sought: Home,6750,0,0,0,0,13659,
Sought: OP,0,5170,0,0,0,13659,
Sought: IP,0,5014,0,0,0,13659,
Acuity 1,0,0,0,0,0,13659,
Acuity 2,6750,0,0,0,0,13659,
Acuity 3,0,5170,0,0,0,13659,
Acuity 4,0,3610,0,0,0,13659,
Acuity 5,0,1404,0,0,0,13659,
Sought: Home,6642,0,0,0,0,13660,
Sought: OP,0,5156,0,0,0,13660,
Sought: IP,0,5152,0,0,0,13660,
Acuity 1,0,0,0,0,0,13660,
Acuity 2,6642,0,0,0,0,13660,
Acuity 3,0,5156,0,0,0,13660,
Acuity 4,0,3748,0,0,0,13660,
Acuity 5,0,1404,0,0,0,13660,
Sought: Home,6778,0,0,0,0,13661,
Sought: OP,0,5133,0,0,0,13661,
Sought: IP,0,5064,0,0,0,13661,
Acuity 1,0,0,0,0,0,13661,
